evid,datetime,lat,lon,depth,loc_type,loc_grid,mag,mag_type,mag_method,mag_unc,mag_orig,mag_orig_type,mag_orig_unc,ndef,nsta,nmag,t_res,reloc,tect_class,tect_method,domain_no,domain_type,strike,dip,rake,f_length,f_width,f_type,z_tor,z_bor,hyp_lat,hyp_lon,hyp_strike,hyp_dip,corner_0_lat,corner_0_lon,corner_0_depth,corner_1_lat,corner_1_lon,corner_1_depth,corner_2_lat,corner_2_lon,corner_2_depth,corner_3_lat,corner_3_lon,corner_3_depth
2018p047407,2018-01-18T12:58:52.369905Z,-37.2773819,177.7421875,28.89519119,LOCSAT,iasp91,4.278384853,ML,uncorrected,0.34714869,4.044717481,M,,33,25,25,0.914865071,no,Crustal,,6,Crustal block,6.105089,77.27418,89,1.408550079,1.280211574,domain,28.09795726,29.34672091,-37.2773819,177.7421875,0.496072249,0.638418592,-37.28356548,177.7397211,28097.95726,-37.27091652,177.7406144,28097.95726,-37.28370834,177.7428906,29346.72091,-37.27105939,177.7437833,29346.72091
2018p051551,2018-01-20T01:46:50.876474Z,-40.51912689,175.2069244,27.19912529,LOCSAT,iasp91,4.672929362,ML,uncorrected,0.204262989,4.286387708,M,,35,23,15,0.609319582,no,Crustal,,12,Contractional,33.563881,67.340333,123,1.991201496,2.400965857,domain,25.91731387,28.13294802,-40.51912689,175.2069244,0.456333063,0.578530267,-40.52349282,175.1958739,25917.31387,-40.50830851,175.2083704,25917.31387,-40.52792332,175.2051175,28132.94802,-40.51273805,175.2176128,28132.94802
2018p055595,2018-01-21T13:41:14.335490Z,-39.87171555,173.8216248,206.2239532,LOCSAT,iasp91,4.021142618,ML,uncorrected,0.215466027,4.021142618,M,,112,95,95,0.4971656,no,Slab,hik_kerm_fault_300km_wgs84_poslon,3,Extensional,200.884402,61.782164,-127,1.169699313,1.346136086,domain,205.5834024,206.7695587,-39.87171555,173.8216248,0.525531598,0.540022218,-39.86760035,173.8278927,205583.4024,-39.87748062,173.8231354,205583.4024,-39.86560563,173.8209159,206769.5587,-39.87548563,173.8161576,206769.5587
2018p070552,2018-01-27T02:30:31.998106Z,-40.3401,173.9746,164,CMT,CMT,4.4,Mw,CMT,0.170944405,5.058599965,M,,55,48,48,0.53551155,no,Slab,hik_kerm_fault_300km_wgs84_poslon,13,Contractional,46,51,80,1.905658386,1.946573206,cmt_unc,163.2885882,164.8013597,-40.3401,173.9746,0.458674596,0.470270499,-40.341938,173.9625119,163288.5882,-40.329878,173.9784773,163288.5882,-40.34979205,173.9726438,164801.3597,-40.33773067,173.9886093,164801.3597
2018p075668,2018-01-28T23:56:18.099819Z,-41.5275,174.281,30,CMT,CMT,3.9,Mw,CMT,0.200512885,4.073269107,M,,44,26,17,0.610898003,no,Interface,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,0,76,81,1.628428416,1.53738335,cmt_unc,29.68464292,31.17635941,-41.5275,174.281,0.511338911,0.211405506,-41.53500889,174.2802056,29684.64292,-41.52034464,174.2799165,29684.64292,-41.53495918,174.2846631,31176.35941,-41.52029495,174.284373,31176.35941
2018p093947,2018-02-04T18:15:29.122525Z,-38.89374542,177.46698,37.97638321,LOCSAT,iasp91,4.679874321,ML,uncorrected,0.329668735,4.275328135,M,,39,22,22,0.363835681,no,Slab,hik_kerm_fault_300km_wgs84_poslon,0,Oceanic,220.999845,90,45,2.86878137,2.360542619,domain,36.59757203,38.95811465,-38.89374542,177.46698,0.464402014,0.584107725,-38.88432663,177.4764599,36597.57203,-38.90460738,177.4560437,36597.57203,-38.88432663,177.4764599,38958.11465,-38.90460738,177.4560437,38958.11465
2018p109067,2018-02-10T08:30:54.974112Z,-43.3103,170.491,7,CMT,CMT,4.4,Mw,CMT,0.158707671,4.26737827,M,,29,24,21,0.51554645,no,Crustal,,19,Contractional,63,64,-168,1.210032507,1.569519483,cmt_unc,5.880453799,7.291128566,-43.3103,170.491,0.451463893,0.793624602,-43.30795534,170.4820386,5880.453799,-43.30330523,170.4955229,5880.453799,-43.3135549,170.4856589,7291.128566,-43.30890439,170.4991442,7291.128566
2018p115908,2018-02-12T21:15:54.166648Z,-40.0614,176.5443,20,CMT,CMT,3.8,Mw,CMT,0.127515639,4.172015241,M,,35,33,29,0.340899547,no,Crustal,,0,Oceanic,18,79,139,0.781625576,0.608896092,cmt_unc,19.53939448,20.13710344,-40.0614,176.5443,0.650076986,0.7706184,-40.06558357,176.5416783,19539.39448,-40.0588123,176.5441583,19539.39448,-40.06586683,176.5429883,20137.10344,-40.05909553,176.5454682,20137.10344
2018p124237,2018-02-15T23:13:51.832741Z,-42.7731,171.7164,5,CMT,CMT,4,Mw,CMT,0.20053365,4.27229351,M,,34,28,19,0.4970212,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,348,85,-10,0.897084688,2.021317835,cmt_unc,4.182152511,6.195778621,-42.7731,171.7164,0.642505969,0.406156577,-42.77831664,171.7169016,4182.152511,-42.77039095,171.7147855,4182.152511,-42.77801046,171.7190145,6195.778621,-42.77008481,171.7168981,6195.778621
2018p125060,2018-02-16T06:32:23.247873Z,-45.5999,167.2514,8,CMT,CMT,4.1,Mw,CMT,0.186264518,4.557040085,M,,37,20,12,0.64418657,no,Crustal,puy_slab2_dep_02.26.18,23,Crustal block,100,74,-111,1.747094773,1.401305244,cmt_unc,7.580630736,8.927651792,-45.5999,167.2514,0.43641077,0.31133089,-45.59718315,167.2423176,7580.630736,-45.60100807,167.2639895,7580.630736,-45.6005464,167.2411123,8927.651792,-45.6043716,167.2627854,8927.651792
2018p130600,2018-02-18T07:43:48.127644Z,-39.9536,176.3147,26,CMT,CMT,4.9,Mw,CMT,0.159098752,5.156706293,M,,52,42,38,0.59568832,no,Crustal,,5,Strike-slip,50,35,-85,4.258597394,2.491091251,cmt_unc,25.2718922,26.70072345,-39.9536,176.3147,0.511505406,0.50958278,-39.95980814,176.287645,25271.8922,-39.93409747,176.3245832,25271.8922,-39.97343239,176.3036543,26700.72345,-39.94771661,176.3405931,26700.72345
2018p139380,2018-02-21T13:41:48.162143Z,-37.17873383,179.0569611,33,LOCSAT,iasp91,4.766125275,ML,uncorrected,0.230625125,4.455338675,M,,47,39,39,0.913526645,no,Slab,hik_kerm_fault_300km_wgs84_poslon,6,Crustal block,9.214443,72.293724,89,2.737356952,2.619776768,domain,31.50378747,33.99946062,-37.17873383,179.0569611,0.537945667,0.599522631,-37.1914838,179.0500256,31503.78747,-37.16701161,179.0529968,31503.78747,-37.19217544,179.0589294,33999.46062,-37.16770328,179.0618976,33999.46062
2018p170721,2018-03-05T04:00:24.247995Z,-37.31317139,176.7194214,195.9329529,LOCSAT,iasp91,4.007881035,ML,uncorrected,0.539415397,4.007881035,M,,55,44,141,0.482775037,no,Slab,,4,Extensional,49.7503,60.250761,-94,1.488139382,1.508994272,domain,195.3490084,196.6591253,-37.31317139,176.7194214,0.44749221,0.445719389,-37.31500675,176.7113468,195349.0084,-37.30595561,176.7237109,195349.0084,-37.31997601,176.7170488,196659.1253,-37.31092427,176.7294129,196659.1253
2018p177179,2018-03-07T13:20:59.116366Z,-40.23455429,174.7863312,35.85214233,LOCSAT,iasp91,4.379584073,ML,uncorrected,0.219620414,4.107056753,M,,52,38,38,0.560054936,no,Undetermined,hik_kerm_fault_300km_wgs84_poslon,12,Contractional,24.398831,68.781354,123,1.464604511,1.349061889,domain,34.94114577,36.19874945,-40.23455429,174.7863312,0.550803401,0.724390818,-40.23997293,174.7787698,34941.14577,-40.22785244,174.7855634,34941.14577,-40.24170875,174.7840425,36198.74945,-40.22958797,174.7908354,36198.74945
2018p177486,2018-03-07T16:04:33.906061Z,-42.3569,173.4417,17,CMT,CMT,4.6,Mw,CMT,0.223149329,4.712806441,M,,17,10,27,0.739507492,no,Interface,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,163,51,15,1.944256551,3.236750669,cmt_unc,15.68570827,18.20113598,-42.3569,173.4417,0.338706138,0.522492347,-42.34838714,173.4516599,15685.70827,-42.36510428,173.458683,15685.70827,-42.35384128,173.4280466,18201.13598,-42.37055987,173.4350641,18201.13598
2018p179763,2018-03-08T12:17:46.275307Z,-37.6201,176.4266,315,CMT,CMT,4.4,Mw,CMT,0.563678104,4.666562486,M,,114,98,161,0.482588526,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,151,63,30,2.003829553,1.628440841,cmt_unc,314.0784374,315.5293888,-37.6201,176.4266,0.354728073,0.635143673,-37.61243648,176.4269963,314078.4374,-37.62788493,176.4387108,314078.4374,-37.61587372,176.4198309,315529.3888,-37.63132292,176.4315446,315529.3888
2018p191875,2018-03-12T23:51:07.773035Z,-39.50943375,174.9992218,23.14580727,LOCSAT,iasp91,4.375964258,ML,uncorrected,0.201222884,4.375964258,M,,45,27,27,0.257393342,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,3,Extensional,216.761586,60.363376,-127,2.086014736,1.968446585,domain,22.07902918,23.78996165,-39.50943375,174.9992218,0.560798994,0.623506834,-39.50402715,175.0128641,22079.02918,-39.51932664,174.9987831,22079.02918,-39.4989378,175.0036486,23789.96165,-39.5142362,174.9895665,23789.96165
2018p248771,2018-04-03T01:05:14.932437Z,-43.2795,170.79,5,CMT,CMT,4.3,Mw,CMT,0.214024425,4.359177061,M,,31,26,8,0.42884785,no,Crustal,,19,Contractional,251,72,164,1.304770301,1.70310285,cmt_unc,4.117862861,5.737609925,-43.2795,170.79,0.619926115,0.544614131,-43.27977279,170.8005656,4117.862861,-43.28330174,170.7852334,4117.862861,-43.27525464,170.7986169,5737.609925,-43.27878335,170.7832857,5737.609925
2018p248784,2018-04-03T01:12:29.249016Z,-43.2742,170.7774,4,CMT,CMT,4.5,Mw,CMT,0.226724951,4.726174727,M,,35,28,20,0.397468032,no,Crustal,,19,Contractional,252,59,175,1.174676782,2.361321852,cmt_unc,3.243824575,5.267872453,-43.2742,170.7774,0.572176986,0.373595621,-43.27640555,170.7869275,3243.824575,-43.27940459,170.7730504,3243.824575,-43.26590847,170.7826774,5267.872453,-43.26890705,170.7688026,5267.872453
2018p249209,2018-04-03T04:58:34.390931Z,-42.2924,173.8262,19,CMT,CMT,4.2,Mw,CMT,0.22828751,4.319986028,M,,35,24,20,0.521187667,no,Interface,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,43,60,80,2.031193242,2.051715611,cmt_unc,18.46175755,20.23859539,-42.2924,173.8262,0.471401549,0.302921538,-42.2968741,173.8155795,18461.75755,-42.28337586,173.8322068,18461.75755,-42.30310939,173.8247625,20238.59539,-42.28960984,173.8413894,20238.59539
2018p253699,2018-04-04T20:51:03.674874Z,-37.10969162,179.1467743,12,LOCSAT,iasp91,4.354154452,ML,uncorrected,0.278202245,4.083878105,M,,54,45,45,0.661104731,no,Interface,hik_kerm_fault_300km_wgs84_poslon,6,Crustal block,11.198598,65.429694,89,1.896206962,1.983388575,domain,11.07957992,12.88337609,-37.10969162,179.1467743,0.517869107,0.510268343,-37.1179438,179.1406611,11079.57992,-37.10105856,179.1434306,11079.57992,-37.11890816,179.1498317,12883.37609,-37.10202289,179.1525991,12883.37609
2018p254466,2018-04-05T03:39:42.521344Z,-40.7933,172.104,17,CMT,CMT,4,Mw,CMT,0.147231799,4.537821259,M,,29,20,16,0.646466821,no,Crustal,,13,Contractional,205,68,66,1.050082376,0.957795137,cmt_unc,16.64236516,17.53041735,-40.7933,172.104,0.454019207,0.40271827,-40.78998855,172.1079848,16642.36516,-40.79852014,172.1026099,16642.36516,-40.78859285,172.1041494,17530.41735,-40.79712427,172.0987741,17530.41735
2018p256790,2018-04-06T00:18:03.610740Z,-37.1835,177.7197,84,CMT,CMT,4.4,Mw,CMT,0.35371396,4.341828704,M,,42,29,29,0.581308312,no,Slab,hik_kerm_fault_300km_wgs84_poslon,6,Crustal block,309,85,120,1.976364829,1.808589546,cmt_unc,83.1818685,84.98357581,-37.1835,177.7197,0.698301599,0.454086797,-37.19134081,177.7317555,83181.8685,-37.18085647,177.7138126,83181.8685,-37.19019576,177.7328005,84983.57581,-37.17971157,177.7148578,84983.57581
2018p266243,2018-04-09T12:14:23.908405Z,-37.1051,178.8864,42,CMT,CMT,4.9,Mw,CMT,0.202751601,5.127689691,M,,36,28,28,0.736163529,no,Undetermined,,6,Crustal block,242,70,-2,2.400162907,4.520656919,cmt_unc,40.10713166,44.35515961,-37.1051,178.8864,0.483151115,0.445587544,-37.10492043,178.9015278,40107.13166,-37.11620682,178.8785869,40107.13166,-37.09308517,178.8924503,44355.15961,-37.10436961,178.8695112,44355.15961
2018p277211,2018-04-13T13:38:12.066340Z,-35.7078,178.6051,141,CMT,CMT,5,Mw,CMT,0.199826831,5.535686376,M,,56,48,31,0.800652598,no,Slab,hik_kerm_fault_300km_wgs84_poslon,0,Oceanic,337,55,-93,4.796522304,4.149309705,cmt_unc,139.8070167,143.2059323,-35.7078,178.6051,0.500415606,0.350989382,-35.73046746,178.6085579,139807.0167,-35.69181045,178.5851592,139807.0167,-35.72099383,178.6320768,143205.9323,-35.68234217,178.6086706,143205.9323
2018p285024,2018-04-16T11:01:15.547756Z,-41.32518768,172.8143768,102.1764755,LOCSAT,iasp91,4.401920667,ML,uncorrected,0.18870349,4.401920667,M,,41,34,34,0.762193176,no,Undetermined,hik_kerm_fault_300km_wgs84_poslon,13,Contractional,41.234108,55.71568,125,1.806987781,1.879321887,domain,101.2596931,102.8124874,-41.32518768,172.8143768,0.476687928,0.59040814,-41.32729099,172.8019696,101259.6931,-41.31507408,172.8162366,101259.6931,-41.33359231,172.8114646,102812.4874,-41.32137424,172.8257313,102812.4874
2018p287526,2018-04-17T09:14:20.674012Z,-44.54175186,168.8208466,5,LOCSAT,iasp91,4.2091947,ML,uncorrected,0.119587069,4.044854518,M,,37,25,18,0.646229015,no,Crustal,,19,Contractional,208.164864,60.303962,80,1.13165004,1.179692738,domain,4.269090182,5.293848882,-44.54175186,168.8208466,0.507317759,0.713250659,-44.53926757,168.8290609,4269.090182,-44.54797968,168.8217134,4269.090182,-44.53655398,168.8227703,5293.848882,-44.54526567,168.8154222,5293.848882
2018p309862,2018-04-25T15:34:52.411047Z,-42.2444,173.8819,10,CMT,CMT,3.8,Mw,CMT,0.259800169,4.032220492,M,,27,19,19,0.881659197,no,Interface,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,40,90,137,1.106174394,1.140837561,cmt_unc,9.457147826,10.59798539,-42.2444,173.8819,0.549481869,0.475836519,-42.24862932,173.8772229,9457.147826,-42.24093226,173.8857343,9457.147826,-42.24862932,173.8772229,10597.98539,-42.24093226,173.8857343,10597.98539
2018p310750,2018-04-25T23:28:13.005799Z,-38.3721,176.0075,174,CMT,CMT,4.7,Mw,CMT,0.311417915,4.053481515,M,,64,55,55,0.45059633,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,58,75,102,3.064543407,4.180341697,cmt_unc,173.1450498,177.1829498,-38.3721,176.0075,0.633343155,0.211731398,-38.38012533,175.9876038,173145.0498,-38.36474831,176.0167105,173145.0498,-38.38821584,175.9945,177182.9498,-38.37283704,176.0236082,177182.9498
2018p328394,2018-05-02T12:08:43.655974Z,-41.8763,174.0645,11,CMT,CMT,4.2,Mw,CMT,0.14845418,4.338719995,M,,38,27,27,0.849058208,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,151,64,-98,1.932782179,1.194037821,cmt_unc,10.39516464,11.46835872,-41.8763,174.0645,0.458451991,0.563584323,-41.86805219,174.0622958,10395.16464,-41.88317018,174.0738397,10395.16464,-41.87038832,174.0568179,11468.35872,-41.88550686,174.068361,11468.35872
2018p328963,2018-05-02T17:11:49.907720Z,-41.7286,174.2719,22,CMT,CMT,4.3,Mw,CMT,0.14559416,4.419576804,M,,48,39,34,0.6694698,no,Interface,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,314,79,16,1.603029992,2.066931673,cmt_unc,20.87000912,22.89896544,-41.7286,174.2719,0.38546334,0.556932087,-41.73384909,174.2755136,20870.00912,-41.72397467,174.2614547,20870.00912,-41.7312578,174.2787564,22898.96544,-41.72138378,174.2646977,22898.96544
2018p347653,2018-05-09T15:09:41.167581Z,-37.5058136,178.7998199,24.49372482,LOCSAT,iasp91,4.697128599,ML,uncorrected,0.180774612,4.310669087,M,,31,23,23,0.458146012,no,Interface,hik_kerm_fault_300km_wgs84_poslon,6,Crustal block,13.062455,73.3271,89,3.241627033,2.918234135,domain,23.11176931,25.90731593,-37.5058136,178.7998199,0.447985357,0.494341786,-37.51806572,178.7925056,23111.76931,-37.48934274,178.7985559,23111.76931,-37.51931041,178.8018195,25907.31593,-37.49058724,178.8078663,25907.31593
2018p348492,2018-05-09T22:36:51.574167Z,-46.33440781,165.9590912,12,LOCSAT,iasp91,4.245693303,ML,uncorrected,0.142989274,4.07149889,M,,25,17,14,0.769825549,no,Interface,puy_slab2_dep_02.26.18,25,Strike-slip,5.982074,35.622829,124,1.721501683,1.848173645,domain,11.39192667,12.46838968,-46.33440781,165.9590912,0.550590818,0.564880844,-46.34128451,165.9459482,11391.92667,-46.32613581,165.9502372,11391.92667,-46.34387607,165.9650372,12468.38968,-46.32872637,165.9693212,12468.38968
2018p354338,2018-05-12T02:31:40.210694Z,-41.7274,174.2112,14,CMT,CMT,3.9,Mw,CMT,0.364387044,4.109037783,M,,35,26,119,0.468509251,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,343,66,49,0.869380008,0.749344069,cmt_unc,13.56225348,14.24681335,-41.7274,174.2112,0.37500189,0.639456885,-41.73073221,174.2101677,13562.25348,-41.72327759,174.2069719,13562.25348,-41.72989281,174.2136564,14246.81335,-41.72243829,174.2104603,14246.81335
2018p354699,2018-05-12T05:43:45.711461Z,-42.2866,173.8335,23,CMT,CMT,4.5,Mw,CMT,0.292507847,4.642584558,M,,23,16,16,0.578348459,no,Interface,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,39,58,128,2.434339087,2.317745763,cmt_unc,22.13880236,24.10436224,-42.2866,173.8335,0.583076895,0.43814368,-42.29359839,173.8176834,22138.80236,-42.2764279,173.8360401,22138.80236,-42.30047579,173.8293523,24104.36224,-42.28330347,173.8477077,24104.36224
2018p356381,2018-05-12T20:40:01.622107Z,-41.6815,174.1387,20,CMT,CMT,4.1,Mw,CMT,0.213972324,4.180682326,M,,31,21,21,0.528620895,no,Interface,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,229,88,173,1.106262129,1.32733429,cmt_unc,19.01533317,20.34185888,-41.6815,174.1387,0.589469153,0.742290047,-41.67781958,174.1448189,19015.33317,-41.68445493,174.1349049,19015.33317,-41.67750838,174.1444482,20341.85888,-41.6841437,174.1345342,20341.85888
2018p362245,2018-05-15T00:44:11.539198Z,-41.7623,174.2148,14,CMT,CMT,3.7,Mw,CMT,0.199333513,4.0782966,M,,32,18,18,0.602762723,no,Crustal,,14,Strike-slip,345,71,44,0.807512312,0.959995246,cmt_unc,13.6435692,14.55126254,-41.7623,174.2148,0.360617542,0.392677552,-41.76512447,174.2143338,13643.5692,-41.75812712,174.2116879,13643.5692,-41.76435759,174.2179512,14551.26254,-41.75736033,174.2153049,14551.26254
2018p364871,2018-05-16T00:03:45.736341Z,-38.3769,175.9677,174,CMT,CMT,4.4,Mw,CMT,0.381062402,4.257977298,M,,118,97,97,0.49045679,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,170,64,11,1.649214618,1.40288133,cmt_unc,173.0189955,174.2798969,-38.3769,175.9677,0.444721622,0.778018428,-38.36955173,175.9713345,173018.9955,-38.38408631,175.9752076,173018.9955,-38.3706883,175.96445,174279.8969,-38.38522315,175.9683217,174279.8969
2018p375166,2018-05-19T19:28:35.069390Z,-40.3398,176.6969,14,CMT,CMT,4,Mw,CMT,0.145534189,4.01360518,M,,50,30,30,0.775120018,no,Interface,hik_kerm_fault_300km_wgs84_poslon,0,Oceanic,51,75,120,1.56766762,2.101773104,cmt_unc,13.52820051,15.55835743,-40.3398,176.6969,0.521912199,0.232395577,-40.34381467,176.6886988,13528.20051,-40.33448701,176.7025281,13528.20051,-40.3474869,176.6929288,15558.35743,-40.33815872,176.7067582,15558.35743
2018p375525,2018-05-19T22:40:08.202537Z,-39.5567,174.3603,180,CMT,CMT,4.6,Mw,CMT,0.341955688,4.502159448,M,,112,86,86,0.525699888,no,Slab,hik_kerm_fault_300km_wgs84_poslon,3,Extensional,48,88,110,2.875921937,2.014953333,cmt_unc,179.1412086,181.1549345,-39.5567,174.3603,0.601279402,0.426468854,-39.56709903,174.3453097,179141.2086,-39.54947385,174.369843,179141.2086,-39.56756344,174.3458664,181154.9345,-39.54993814,174.3703998,181154.9345
2018p383105,2018-05-22T17:59:16.519555Z,-40.3689,176.3204,21,CMT,CMT,4.3,Mw,CMT,0.112980065,4.454102712,M,,19,10,8,0.256291287,no,Interface,hik_kerm_fault_300km_wgs84_poslon,5,Strike-slip,5,79,91,2.255617932,2.114164317,cmt_unc,20.32859411,22.40391528,-40.3689,176.3204,0.486546723,0.323519028,-40.37870705,176.3182243,20328.59411,-40.35843062,176.3195435,20328.59411,-40.37888741,176.322966,22403.91528,-40.35861099,176.3242838,22403.91528
2018p394732,2018-05-27T01:13:12.895969Z,-45.13685989,167.3456573,69.78260803,LOCSAT,iasp91,4.717838629,ML,uncorrected,0.141959765,4.58867646,M,,23,14,14,0.476700229,no,Slab,puy_slab2_dep_02.26.18,23,Crustal block,33.665902,45.699418,140,2.73677111,2.994016263,domain,68.78610796,70.92888239,-45.13685989,167.3456573,0.577503394,0.465051317,-45.14275236,167.3236335,68786.10796,-45.12330442,167.3448598,68786.10796,-45.15423251,167.344632,70928.88239,-45.13478053,167.3658562,70928.88239
2018p399844,2018-05-28T22:36:54.681620Z,-45.1202,167.4608,50,CMT,CMT,4,Mw,CMT,0.21754994,4.132270687,M,,27,18,18,0.930050944,no,Undetermined,puy_slab2_dep_02.26.18,23,Crustal block,242,80,119,1.223927235,1.383646162,cmt_unc,49.57926798,50.94189345,-45.1202,167.4608,0.635820302,0.308765708,-45.11795764,167.4701965,49579.26798,-45.12244077,167.4560212,49579.26798,-45.11598755,167.4689533,50941.89345,-45.12047054,167.4547784,50941.89345
2018p399860,2018-05-28T22:45:37.299918Z,-40.4052,175.987,29,CMT,CMT,4.1,Mw,CMT,0.286756679,4.00053226,M,,35,21,21,0.718702544,no,Interface,hik_kerm_fault_300km_wgs84_poslon,5,Strike-slip,208,70,-131,1.702727758,1.943894225,cmt_unc,28.39098644,30.21764949,-40.4052,175.987,0.445111334,0.333402245,-40.39994764,175.9932655,28390.98644,-40.41371715,175.9844562,28390.98644,-40.39731823,175.9862331,30217.64949,-40.41108724,175.9774227,30217.64949
2018p420173,2018-06-05T11:08:14.405641Z,-38.0369,176.6971,3,CMT,CMT,4.2,Mw,CMT,0.264066384,4.138776092,M,,43,31,31,0.972386814,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,57,46,-87,1.710865378,1.488543374,cmt_unc,2.507765152,3.578533645,-38.0369,176.6971,0.457649127,0.459702402,-38.03747726,176.686701,2507.765152,-38.02858312,176.7025955,2507.765152,-38.04507573,176.6934977,3578.533645,-38.03618063,176.7093928,3578.533645
2018p424369,2018-06-07T00:24:09.114016Z,-41.857,174.1114,11,CMT,CMT,4,Mw,CMT,0.149464602,4.054979654,M,,42,26,23,0.721651053,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,341,55,58,1.047569897,1.123212445,cmt_unc,10.61373168,11.53381345,-41.857,174.1114,0.352363131,0.419819551,-41.86095169,174.1098352,10613.73168,-41.85207169,174.1055731,10613.73168,-41.85899174,174.1171403,11533.81345,-41.85011201,174.1128773,11533.81345
2018p428141,2018-06-08T09:53:39.830182Z,-37.382,177.4105,5,CMT,CMT,4.1,Mw,CMT,0.343010406,4.115074548,M,,55,53,53,0.658045182,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,79,53,-9,0.97693328,1.330271569,cmt_unc,4.416248742,5.478650855,-37.382,177.4105,0.577362771,0.54946357,-37.37935465,177.4031483,4416.248742,-37.37727601,177.4138498,4416.248742,-37.38635318,177.4052826,5478.650855,-37.38427429,177.415985,5478.650855
